"","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","USDATL","Obligation.2014"
"308",2008-09-30,1.92054794520548,"Services (Non-R&D)","DLA","YOUNG",0.251973592722343
"309",2008-09-30,1.92054794520548,"Services (Non-R&D)","MDA","YOUNG",0.017979345867679
"310",2008-09-30,1.92054794520548,"Services (Non-R&D)","Military
Health","YOUNG",0.0049701336659436
"311",2008-09-30,1.92054794520548,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",1.08217782368764
"312",2008-09-30,1.92054794520548,"Unlabeled","Army","YOUNG",-2.40798264642082e-06
"313",2009-04-26,2.0027397260274,"Products (All)","Army","YOUNG",2.97914389744533
"314",2009-04-26,2.0027397260274,"Products (All)","Navy","YOUNG",1.33595093617666
"315",2009-04-26,2.0027397260274,"Products (All)","Air Force","YOUNG",0.835903327722451
"316",2009-04-26,2.0027397260274,"Products (All)","DLA","YOUNG",1.95725123467201
"317",2009-04-26,2.0027397260274,"Products (All)","MDA","YOUNG",0.02894577370643
"318",2009-04-26,2.0027397260274,"Products (All)","Military
Health","YOUNG",0
"319",2009-04-26,2.0027397260274,"Products (All)","Additional
DoD
Components","YOUNG",0.121645714710976
"320",2009-04-26,2.0027397260274,"R&D","Army","YOUNG",0.290745571887855
"321",2009-04-26,2.0027397260274,"R&D","Navy","YOUNG",0.344672016237281
"322",2009-04-26,2.0027397260274,"R&D","Air Force","YOUNG",0.452341834856029
"323",2009-04-26,2.0027397260274,"R&D","DLA","YOUNG",0.000161753951071661
"324",2009-04-26,2.0027397260274,"R&D","MDA","YOUNG",0.0823438764884174
"325",2009-04-26,2.0027397260274,"R&D","Additional
DoD
Components","YOUNG",0.0685545808291838
"326",2009-04-26,2.0027397260274,"Services (Non-R&D)","Army","YOUNG",3.01975276239446
"327",2009-04-26,2.0027397260274,"Services (Non-R&D)","Navy","YOUNG",1.86867181717904
"328",2009-04-26,2.0027397260274,"Services (Non-R&D)","Air Force","YOUNG",1.89978179856029
"329",2009-04-26,2.0027397260274,"Services (Non-R&D)","DLA","YOUNG",0.110825819387313
"330",2009-04-26,2.0027397260274,"Services (Non-R&D)","MDA","YOUNG",0.0193223549686079
"331",2009-04-26,2.0027397260274,"Services (Non-R&D)","Military
Health","YOUNG",0.325370087919463
"332",2009-04-26,2.0027397260274,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",1.6027128224724
"333",2009-04-26,2.0027397260274,"Unlabeled","Army","YOUNG",0
"334",2009-04-26,2.08767123287671,"Products (All)","Army","YOUNG",1.82859914581078
"335",2009-04-26,2.08767123287671,"Products (All)","Navy","YOUNG",1.39202685471964
"336",2009-04-26,2.08767123287671,"Products (All)","Air Force","YOUNG",0.843812005509851
"337",2009-04-26,2.08767123287671,"Products (All)","DLA","YOUNG",1.66923381473263
"338",2009-04-26,2.08767123287671,"Products (All)","MDA","YOUNG",0.000504886523056939
"339",2009-04-26,2.08767123287671,"Products (All)","Military
Health","YOUNG",0
"340",2009-04-26,2.08767123287671,"Products (All)","Additional
DoD
Components","YOUNG",0.10862771518727
"341",2009-04-26,2.08767123287671,"R&D","Army","YOUNG",0.107274205563975
"342",2009-04-26,2.08767123287671,"R&D","Navy","YOUNG",0.219724363574367
"343",2009-04-26,2.08767123287671,"R&D","Air Force","YOUNG",0.409049793299415
"344",2009-04-26,2.08767123287671,"R&D","DLA","YOUNG",0.000129898246373674
"345",2009-04-26,2.08767123287671,"R&D","MDA","YOUNG",0.125197198029877
"346",2009-04-26,2.08767123287671,"R&D","Additional
DoD
Components","YOUNG",0.0813189564624378
"347",2009-04-26,2.08767123287671,"Services (Non-R&D)","Army","YOUNG",3.20981727436675
"348",2009-04-26,2.08767123287671,"Services (Non-R&D)","Navy","YOUNG",1.92341394030093
"349",2009-04-26,2.08767123287671,"Services (Non-R&D)","Air Force","YOUNG",0.681427162405283
"350",2009-04-26,2.08767123287671,"Services (Non-R&D)","DLA","YOUNG",0.0641195950638666
"351",2009-04-26,2.08767123287671,"Services (Non-R&D)","MDA","YOUNG",0.0461651982571985
"352",2009-04-26,2.08767123287671,"Services (Non-R&D)","Military
Health","YOUNG",0.578238813660966
"353",2009-04-26,2.08767123287671,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.96082357629357
"354",2009-04-26,2.08767123287671,"Unlabeled","Army","YOUNG",0
"355",2009-04-26,2.16986301369863,"Products (All)","Army","YOUNG",7.63771842641264
"356",2009-04-26,2.16986301369863,"Products (All)","Navy","YOUNG",7.73830581053258
"357",2009-04-26,2.16986301369863,"Products (All)","Air Force","YOUNG",1.95952294275817
"358",2009-04-26,2.16986301369863,"Products (All)","DLA","YOUNG",5.92171335685213
"359",2009-04-26,2.16986301369863,"Products (All)","MDA","YOUNG",-0.00984654098289673
"360",2009-04-26,2.16986301369863,"Products (All)","Military
Health","YOUNG",0.000173015804286642
"361",2009-04-26,2.16986301369863,"Products (All)","Additional
DoD
Components","YOUNG",0.272431840571552
"362",2009-04-26,2.16986301369863,"R&D","Army","YOUNG",0.268492037194198
"363",2009-04-26,2.16986301369863,"R&D","Navy","YOUNG",0.366539835072527
"364",2009-04-26,2.16986301369863,"R&D","Air Force","YOUNG",0.61915196112795
"365",2009-04-26,2.16986301369863,"R&D","DLA","YOUNG",0.00366290972071877
"366",2009-04-26,2.16986301369863,"R&D","MDA","YOUNG",0.414037415360468
"367",2009-04-26,2.16986301369863,"R&D","Additional
DoD
Components","YOUNG",0.157023587930288
"368",2009-04-26,2.16986301369863,"Services (Non-R&D)","Army","YOUNG",3.97999024374323
"369",2009-04-26,2.16986301369863,"Services (Non-R&D)","Navy","YOUNG",2.97218097179043
"370",2009-04-26,2.16986301369863,"Services (Non-R&D)","Air Force","YOUNG",2.76000444686079
"371",2009-04-26,2.16986301369863,"Services (Non-R&D)","DLA","YOUNG",0.0835128940788049
"372",2009-04-26,2.16986301369863,"Services (Non-R&D)","MDA","YOUNG",0.0386798045680883
"373",2009-04-26,2.16986301369863,"Services (Non-R&D)","Military
Health","YOUNG",-0.000930812470231652
"374",2009-04-26,2.16986301369863,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.876135596124702
"375",2009-04-26,2.16986301369863,"Unlabeled","Army","YOUNG",0
"376",2009-04-26,2.25479452054795,"Products (All)","Army","YOUNG",2.87182992295952
"377",2009-04-26,2.25479452054795,"Products (All)","Navy","YOUNG",1.19367851366097
"378",2009-04-26,2.25479452054795,"Products (All)","Air Force","YOUNG",0.464930501634553
"379",2009-04-26,2.25479452054795,"Products (All)","DLA","YOUNG",1.6430416608465
"380",2009-04-26,2.25479452054795,"Products (All)","MDA","YOUNG",0.00482857761420221
"381",2009-04-26,2.25479452054795,"Products (All)","Additional
DoD
Components","YOUNG",0.108957713206322
"382",2009-04-26,2.25479452054795,"R&D","Army","YOUNG",0.243036321249188
"383",2009-04-26,2.25479452054795,"R&D","Navy","YOUNG",0.486174679735874
"384",2009-04-26,2.25479452054795,"R&D","Air Force","YOUNG",0.724928055163455
"385",2009-04-26,2.25479452054795,"R&D","DLA","YOUNG",0.00102058021216714
"386",2009-04-26,2.25479452054795,"R&D","MDA","YOUNG",0.0941600413725915
"387",2009-04-26,2.25479452054795,"R&D","Additional
DoD
Components","YOUNG",0.151948308400087
"388",2009-04-26,2.25479452054795,"Services (Non-R&D)","Army","YOUNG",4.6837295316627
"389",2009-04-26,2.25479452054795,"Services (Non-R&D)","Navy","YOUNG",1.68377691046763
"390",2009-04-26,2.25479452054795,"Services (Non-R&D)","Air Force","YOUNG",1.33958957741935
"391",2009-04-26,2.25479452054795,"Services (Non-R&D)","DLA","YOUNG",0.0434824738796276
"392",2009-04-26,2.25479452054795,"Services (Non-R&D)","MDA","YOUNG",0.0179080074366746
"393",2009-04-26,2.25479452054795,"Services (Non-R&D)","Military
Health","YOUNG",0.207477507133579
"394",2009-04-26,2.25479452054795,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.648066183416324
"395",2009-04-26,2.25479452054795,"Unlabeled","Army","YOUNG",0
"396",2009-04-26,2.33972602739726,"Products (All)","Army","YOUNG",2.79985978930504
"397",2009-04-26,2.33972602739726,"Products (All)","Navy","YOUNG",1.31010251780688
"398",2009-04-26,2.33972602739726,"Products (All)","Air Force","YOUNG",3.39323752661832
"399",2009-04-26,2.33972602739726,"Products (All)","DLA","YOUNG",1.59930694848452
"400",2009-04-26,2.33972602739726,"Products (All)","MDA","YOUNG",0.0048327969257415
"401",2009-04-26,2.33972602739726,"Products (All)","Military
Health","YOUNG",4.47089305044382e-05
"402",2009-04-26,2.33972602739726,"Products (All)","Additional
DoD
Components","YOUNG",0.120661690517428
"403",2009-04-26,2.33972602739726,"R&D","Army","YOUNG",0.36007627705131
"404",2009-04-26,2.33972602739726,"R&D","Navy","YOUNG",0.602659367915133
"405",2009-04-26,2.33972602739726,"R&D","Air Force","YOUNG",0.652642142833947
"406",2009-04-26,2.33972602739726,"R&D","DLA","YOUNG",0.00400690240311756
"407",2009-04-26,2.33972602739726,"R&D","MDA","YOUNG",0.234413651309807
"408",2009-04-26,2.33972602739726,"R&D","Additional
DoD
Components","YOUNG",0.0572697187811215
"409",2009-04-26,2.33972602739726,"Services (Non-R&D)","Army","YOUNG",4.7016063872808
"410",2009-04-26,2.33972602739726,"Services (Non-R&D)","Navy","YOUNG",1.73380627475644
"411",2009-04-26,2.33972602739726,"Services (Non-R&D)","Air Force","YOUNG",1.90273906487367
"412",2009-04-26,2.33972602739726,"Services (Non-R&D)","DLA","YOUNG",0.0430829823013639
"413",2009-04-26,2.33972602739726,"Services (Non-R&D)","MDA","YOUNG",0.0187506552392293
"414",2009-04-26,2.33972602739726,"Services (Non-R&D)","Military
Health","YOUNG",0.00172679372158476
"415",2009-04-26,2.33972602739726,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.652544244338601
"416",2009-04-26,2.33972602739726,"Unlabeled","Army","YOUNG",0
"417",2009-04-26,2.41643835616438,"Products (All)","Army","YOUNG",4.67190617057805
"418",2009-04-26,2.41643835616438,"Products (All)","Navy","YOUNG",3.98063018611171
"419",2009-04-26,2.41643835616438,"Products (All)","Air Force","YOUNG",1.00216522416107
"420",2009-04-26,2.41643835616438,"Products (All)","DLA","YOUNG",7.76348412350076
"421",2009-04-26,2.41643835616438,"Products (All)","MDA","YOUNG",0.0140536290539078
"422",2009-04-26,2.41643835616438,"Products (All)","Military
Health","YOUNG",1.66016562026413e-05
"423",2009-04-26,2.41643835616438,"Products (All)","Additional
DoD
Components","YOUNG",0.211601864288807
"424",2009-04-26,2.41643835616438,"R&D","Army","YOUNG",0.437073486490582
"425",2009-04-26,2.41643835616438,"R&D","Navy","YOUNG",0.376486172807967
"426",2009-04-26,2.41643835616438,"R&D","Air Force","YOUNG",0.778322416865122
"427",2009-04-26,2.41643835616438,"R&D","DLA","YOUNG",0.00447563590604027
"428",2009-04-26,2.41643835616438,"R&D","MDA","YOUNG",0.0537000570469799
"429",2009-04-26,2.41643835616438,"R&D","Additional
DoD
Components","YOUNG",0.114860261431046
"430",2009-04-26,2.41643835616438,"Services (Non-R&D)","Army","YOUNG",4.9170906575774
"431",2009-04-26,2.41643835616438,"Services (Non-R&D)","Navy","YOUNG",2.44902516318467
"432",2009-04-26,2.41643835616438,"Services (Non-R&D)","Air Force","YOUNG",1.59365336149599
"433",2009-04-26,2.41643835616438,"Services (Non-R&D)","DLA","YOUNG",0.0954684010716605
"434",2009-04-26,2.41643835616438,"Services (Non-R&D)","MDA","YOUNG",0.0238002749512882
"435",2009-04-26,2.41643835616438,"Services (Non-R&D)","Military
Health","YOUNG",0.0460981651439706
"436",2009-04-26,2.41643835616438,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.979383901547954
"437",2009-04-26,2.5013698630137,"Products (All)","Army","YOUNG",3.12228232851267
"438",2009-04-26,2.5013698630137,"Products (All)","Navy","YOUNG",1.45151470050877
"439",2009-04-26,2.5013698630137,"Products (All)","Air Force","YOUNG",0.868621039673089
"440",2009-04-26,2.5013698630137,"Products (All)","DLA","YOUNG",1.83472773205239
"441",2009-04-26,2.5013698630137,"Products (All)","MDA","YOUNG",0.00069424442520026
"442",2009-04-26,2.5013698630137,"Products (All)","Additional
DoD
Components","YOUNG",0.133378830168868
"443",2009-04-26,2.5013698630137,"R&D","Army","YOUNG",0.288074157111929
"444",2009-04-26,2.5013698630137,"R&D","Navy","YOUNG",0.256968874399221
"445",2009-04-26,2.5013698630137,"R&D","Air Force","YOUNG",0.414820384314787
"446",2009-04-26,2.5013698630137,"R&D","DLA","YOUNG",0.00037107669408963
"447",2009-04-26,2.5013698630137,"R&D","MDA","YOUNG",0.144840486165837
"448",2009-04-26,2.5013698630137,"R&D","Additional
DoD
Components","YOUNG",0.0936452397380385
"449",2009-04-26,2.5013698630137,"Services (Non-R&D)","Army","YOUNG",3.66695735006495
"450",2009-04-26,2.5013698630137,"Services (Non-R&D)","Navy","YOUNG",1.51130884966443
"451",2009-04-26,2.5013698630137,"Services (Non-R&D)","Air Force","YOUNG",1.40262216331457
"452",2009-04-26,2.5013698630137,"Services (Non-R&D)","DLA","YOUNG",0.0605958592985495
"453",2009-04-26,2.5013698630137,"Services (Non-R&D)","MDA","YOUNG",0.0143113818467201
"454",2009-04-26,2.5013698630137,"Services (Non-R&D)","Military
Health","YOUNG",0.000279555401602078
"455",2009-04-26,2.5013698630137,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.558538952781988
"456",2009-04-26,2.5013698630137,"Unlabeled","Army","YOUNG",0.000598625059536696
"457",2009-09-30,0.498630136986301,"Products (All)","Army","CARTER",0.816547375351808
"458",2009-09-30,0.498630136986301,"Products (All)","Navy","CARTER",0.10287986371509
"459",2009-09-30,0.498630136986301,"Products (All)","Air Force","CARTER",0.172422352684564
"460",2009-09-30,0.498630136986301,"Products (All)","DLA","CARTER",0.411320840300931
"461",2009-09-30,0.498630136986301,"Products (All)","MDA","CARTER",0.000100454643862308
"462",2009-09-30,0.498630136986301,"Products (All)","Additional
DoD
Components","CARTER",0.0168597848668543
"463",2009-09-30,0.498630136986301,"R&D","Army","CARTER",0.019898815706863
"464",2009-09-30,0.498630136986301,"R&D","Navy","CARTER",0.0219964552392293
"465",2009-09-30,0.498630136986301,"R&D","Air Force","CARTER",0.0306983343039619
"466",2009-09-30,0.498630136986301,"R&D","Additional
DoD
Components","CARTER",0.137645167276467
"467",2009-09-30,0.498630136986301,"Services (Non-R&D)","Army","CARTER",0.450142097250487
"468",2009-09-30,0.498630136986301,"Services (Non-R&D)","Navy","CARTER",0.342964901634553
"469",2009-09-30,0.498630136986301,"Services (Non-R&D)","Air Force","CARTER",0.3229092703399
"470",2009-09-30,0.498630136986301,"Services (Non-R&D)","DLA","CARTER",0.00393385583459623
"471",2009-09-30,0.498630136986301,"Services (Non-R&D)","Military
Health","CARTER",5.52067547088114e-06
"472",2009-09-30,0.498630136986301,"Services (Non-R&D)","Additional
DoD
Components","CARTER",0.324223173673955
"473",2009-09-30,0.580821917808219,"Products (All)","Army","CARTER",1.71793298397922
"474",2009-09-30,0.580821917808219,"Products (All)","Navy","CARTER",1.45645836224291
"475",2009-09-30,0.580821917808219,"Products (All)","Air Force","CARTER",1.81345426335787
"476",2009-09-30,0.580821917808219,"Products (All)","DLA","CARTER",1.98318175075774
"477",2009-09-30,0.580821917808219,"Products (All)","MDA","CARTER",0.000732305704697987
"478",2009-09-30,0.580821917808219,"Products (All)","Military
Health","CARTER",0.000265058508335137
"479",2009-09-30,0.580821917808219,"Products (All)","Additional
DoD
Components","CARTER",0.0786166306776358
"480",2009-09-30,0.580821917808219,"R&D","Army","CARTER",0.196916109320199
"481",2009-09-30,0.580821917808219,"R&D","Navy","CARTER",0.122760660835679
"482",2009-09-30,0.580821917808219,"R&D","Air Force","CARTER",0.118161236068413
"483",2009-09-30,0.580821917808219,"R&D","DLA","CARTER",0.000622429097207188
"484",2009-09-30,0.580821917808219,"R&D","MDA","CARTER",0.008656406148517
"485",2009-09-30,0.580821917808219,"R&D","Additional
DoD
Components","CARTER",0.0508222404741286
"486",2009-09-30,0.580821917808219,"Services (Non-R&D)","Army","CARTER",2.73585967330591
"487",2009-09-30,0.580821917808219,"Services (Non-R&D)","Navy","CARTER",1.16839083609006
"488",2009-09-30,0.580821917808219,"Services (Non-R&D)","Air Force","CARTER",0.74322369293137
"489",2009-09-30,0.580821917808219,"Services (Non-R&D)","DLA","CARTER",0.0385747885797792
"490",2009-09-30,0.580821917808219,"Services (Non-R&D)","MDA","CARTER",0.00157681944143754
"491",2009-09-30,0.580821917808219,"Services (Non-R&D)","Military
Health","CARTER",0.0249842812297034
"492",2009-09-30,0.580821917808219,"Services (Non-R&D)","Additional
DoD
Components","CARTER",0.402455664721801
"493",2009-09-30,0.665753424657534,"Products (All)","Army","CARTER",4.29102812192033
"494",2009-09-30,0.665753424657534,"Products (All)","Navy","CARTER",1.2847084258281
"495",2009-09-30,0.665753424657534,"Products (All)","Air Force","CARTER",0.403377653572202
"496",2009-09-30,0.665753424657534,"Products (All)","DLA","CARTER",3.87965302089197
"497",2009-09-30,0.665753424657534,"Products (All)","MDA","CARTER",0.000267745096341199
"498",2009-09-30,0.665753424657534,"Products (All)","Military
Health","CARTER",1.32893266940896e-05
"499",2009-09-30,0.665753424657534,"Products (All)","Additional
DoD
Components","CARTER",0.103767288926174
"500",2009-09-30,0.665753424657534,"R&D","Army","CARTER",0.305904372342498
"501",2009-09-30,0.665753424657534,"R&D","Navy","CARTER",0.194353968835246
"502",2009-09-30,0.665753424657534,"R&D","Air Force","CARTER",0.268600657306776
"503",2009-09-30,0.665753424657534,"R&D","DLA","CARTER",0.00159750693873133
"504",2009-09-30,0.665753424657534,"R&D","MDA","CARTER",0.0166342985494696
"505",2009-09-30,0.665753424657534,"R&D","Additional
DoD
Components","CARTER",0.105378128988959
"506",2009-09-30,0.665753424657534,"Services (Non-R&D)","Army","CARTER",2.9098439814895
"507",2009-09-30,0.665753424657534,"Services (Non-R&D)","Navy","CARTER",1.59399056612903
"508",2009-09-30,0.665753424657534,"Services (Non-R&D)","Air Force","CARTER",1.16174449570253
"509",2009-09-30,0.665753424657534,"Services (Non-R&D)","DLA","CARTER",0.0430578081835895
"510",2009-09-30,0.665753424657534,"Services (Non-R&D)","MDA","CARTER",0.000107367990907123
"511",2009-09-30,0.665753424657534,"Services (Non-R&D)","Military
Health","CARTER",5.75709027928123e-06
"512",2009-09-30,0.665753424657534,"Services (Non-R&D)","Additional
DoD
Components","CARTER",0.768352747629357
"513",2009-09-30,0.747945205479452,"Products (All)","Army","CARTER",3.7304573372808
"514",2009-09-30,0.747945205479452,"Products (All)","Navy","CARTER",1.0308767279173
"515",2009-09-30,0.747945205479452,"Products (All)","Air Force","CARTER",0.705544965457891
"516",2009-09-30,0.747945205479452,"Products (All)","DLA","CARTER",3.19640665007577
"517",2009-09-30,0.747945205479452,"Products (All)","MDA","CARTER",0.000371406830482789
"518",2009-09-30,0.747945205479452,"Products (All)","Additional
DoD
Components","CARTER",0.111210176759039
"519",2009-09-30,0.747945205479452,"R&D","Army","CARTER",0.154513025644079
"520",2009-09-30,0.747945205479452,"R&D","Navy","CARTER",0.147478675763152
"521",2009-09-30,0.747945205479452,"R&D","Air Force","CARTER",0.211885440993722
"522",2009-09-30,0.747945205479452,"R&D","DLA","CARTER",0.0156455396947391
"523",2009-09-30,0.747945205479452,"R&D","MDA","CARTER",0.0221345637583893
"524",2009-09-30,0.747945205479452,"R&D","Additional
DoD
Components","CARTER",0.079134489034423
"525",2009-09-30,0.747945205479452,"Services (Non-R&D)","Army","CARTER",3.51027954688244
